arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
22,4.073000,262144,27135.071310
22,7.918000,512,109073.890547
22,16.772000,64,126470.880190
22,5.649000,4096,41763.671390
22,4.639000,32768,33580.765804
