arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
32,4.073000,262144,3086.203007
32,16.772000,64,19192.997838
32,4.639000,32768,12570.286114
32,7.918000,512,16037.484154
32,5.649000,4096,27889.008121
