arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
26,4.073000,262144,13828.806311
26,16.772000,64,92542.048200
26,4.639000,32768,15290.488187
26,7.918000,512,75038.406713
26,5.649000,4096,12902.157184
