arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,4.073000,262144,25150.039881
20,5.649000,4096,56535.838793
20,7.918000,512,114465.135775
20,16.772000,64,189165.579308
20,4.639000,32768,36013.961182
