arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
32,7.918000,512,25801.734942
32,4.073000,262144,16227.215534
32,16.772000,64,35837.192817
32,5.649000,4096,20875.013198
32,4.639000,32768,40853.968204
