arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
22,4.073000,262144,22580.901178
22,5.649000,4096,44350.207350
22,7.918000,512,85766.613324
22,16.772000,64,130688.230277
22,4.639000,32768,9416.220208
