arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,16.772000,64,160434.474662
20,4.639000,32768,32657.374052
20,5.649000,4096,68285.872726
20,7.918000,512,112294.522288
20,4.073000,262144,16429.985301
