arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,4.073000,262144,13272.049126
20,5.649000,4096,79074.129366
20,16.772000,64,172928.013286
20,4.639000,32768,52921.171170
20,7.918000,512,98059.545629
