arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,5.649000,4096,49730.901520
20,16.772000,64,196087.856909
20,4.073000,262144,16044.853817
20,7.918000,512,115154.957970
20,4.639000,32768,22442.641801
