arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,16.772000,64,171964.903521
20,7.918000,512,98073.781257
20,4.073000,262144,30701.770210
20,4.639000,32768,40294.236896
20,5.649000,4096,57232.701570
