arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
26,16.772000,64,73059.570975
26,4.639000,32768,83508.448525
26,7.918000,512,76993.993720
26,5.649000,4096,33625.180788
26,4.073000,262144,7333.050661
