arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
38,7.918000,512,8454.611227
38,4.073000,262144,4436.608389
38,4.639000,32768,18085.032845
38,5.649000,4096,15339.208096
38,16.772000,64,6487.223212
