arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
22,7.918000,512,106874.488967
22,5.649000,4096,43913.981714
22,4.639000,32768,32141.631944
22,4.073000,262144,21504.613180
22,16.772000,64,143067.706181
