arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,16.772000,64,57208.513082
30,4.073000,262144,3743.397521
30,4.639000,32768,7609.360026
30,5.649000,4096,24095.570381
30,7.918000,512,11454.248295
