arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
28,7.918000,512,55283.181683
28,4.073000,262144,6230.414111
28,16.772000,64,80136.269410
28,4.639000,32768,23834.973799
28,5.649000,4096,30646.863510
