arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
26,8.500000,262144,47415307.989208,19906172.438688,12428338.045928,12427355.809491,12430356.886638,12432140.648803
26,12.400000,4096,53009427.235727,40823538.349792,36510105.985632,36504437.700934,36512047.757074,36510844.194758
26,9.800000,32768,35709006.819483,21788773.386318,19377775.638496,19388215.775978,19386521.035036,19382442.591963
26,18.900000,512,116623855.089570,116898385.186345,112196373.973137,111601219.281849,101458814.314472,73955338.757755
26,56.300000,64,158819391.911172,158819391.911172,158819391.911172,158819391.911172,158819391.911172,158819391.911172
26,60.000000,24,158143939.568952,158143939.568952,158143939.568952,158143939.568952,158143939.568952,158143939.568952
26,60.000000,18,159520921.768620,159520921.768620,159520921.768620,159520921.768620,159520921.768620,159520921.768620
26,60.000000,12,158599834.760295,158599834.760295,158599834.760295,158599834.760295,158599834.760295,158599834.760295
