arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
28,60.000000,12,18755400.713568,18755400.713568,18755400.713568,18755400.713568,18755400.713568,18755400.713568
28,18.900000,512,13712605.933277,13505493.283293,12809851.517261,11720035.251970,9089714.471826,8543675.188018
28,60.000000,18,18887021.600572,18887021.600572,18887021.600572,18887021.600572,18887021.600572,18887021.600572
28,56.300000,64,19253949.588991,19253949.588991,19253949.588991,19253949.588991,19253949.588991,19253949.588991
28,9.800000,32768,4351480.762951,2543074.019320,1978679.385265,1978577.699274,2019882.146003,1978528.553794
28,8.500000,262144,2698038.469292,1385593.239293,1385146.670749,1387358.360313,1385582.518811,1385511.256040
28,12.400000,4096,5994928.044052,4993397.016107,3744661.594392,3746566.847267,3772452.841663,3743700.186359
28,60.000000,24,19051336.257350,19051336.257350,19051336.257350,19051336.257350,19051336.257350,19051336.257350
