arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
40,60.000000,12,12184437.031049,12184437.031049,12184437.031049,12184437.031049,12184437.031049,12184437.031049
40,60.000000,24,11605185.555944,11605185.555944,11605185.555944,11605185.555944,11605185.555944,11605185.555944
40,9.800000,32768,1684052.839072,521123.855778,521197.190279,521062.451245,550254.136578,521156.815299
40,60.000000,18,11622136.423612,11622136.423612,11622136.423612,11622136.423612,11622136.423612,11622136.423612
40,56.300000,64,11658303.968142,11658303.968142,11658303.968142,11658303.968142,11658303.968142,11658303.968142
40,18.900000,512,8791213.761349,8158781.176987,7941839.065879,7447010.802723,7045584.269349,4660200.601301
40,8.500000,262144,6591105.484802,560718.805791,560805.496552,560661.314117,560701.338179,560589.155328
40,12.400000,4096,4668508.683073,3000701.661080,1618835.224397,1632332.669613,1632269.803105,1619718.526802
