arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
40,8.500000,262144,12443503.102651,2968502.182757,2938340.753406,2903770.908244,2903348.815514,2918845.448701
40,9.800000,32768,24619007.630906,13113694.908878,6394855.543996,6389493.168599,6394572.629594,6396795.301683
40,12.400000,4096,29193438.916071,17340919.533799,12777583.950343,12776484.208794,12780149.012954,12776634.714213
40,18.900000,512,69011621.496113,65359036.976585,63946287.906212,62300162.612110,58881016.741040,33534131.529634
40,60.000000,24,96590132.708312,96590132.708312,96590132.708312,96590132.708312,96590132.708312,96590132.708312
40,60.000000,18,94274617.634348,94274617.634348,94274617.634348,94274617.634348,94274617.634348,94274617.634348
40,60.000000,12,94230122.329554,94230122.329554,94230122.329554,94230122.329554,94230122.329554,94230122.329554
40,56.300000,64,95476320.245925,95476320.245925,95476320.245925,95476320.245925,95476320.245925,95476320.245925
