arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
28,8.500000,262144,38039313.919928,20580790.794305,10396343.158097,10395905.392786,10398911.033025,10393456.580889
28,9.800000,32768,33326057.808203,17549731.753200,16747462.078982,16739112.360309,16746832.400977,16738185.980329
28,12.400000,4096,47537461.191259,35070392.159544,32954639.752264,31399359.147904,31400390.812183,31406033.232106
28,18.900000,512,113926577.182005,110851435.143791,112155691.833630,109211216.239579,105312791.786046,66804534.346186
28,60.000000,18,149591597.017089,149591597.017089,149591597.017089,149591597.017089,149591597.017089,149591597.017089
28,56.300000,64,150253225.375119,150253225.375119,150253225.375119,150253225.375119,150253225.375119,150253225.375119
28,60.000000,12,150072025.235801,150072025.235801,150072025.235801,150072025.235801,150072025.235801,150072025.235801
28,60.000000,24,151525611.021350,151525611.021350,151525611.021350,151525611.021350,151525611.021350,151525611.021350
