arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
30,8.500000,262144,35966820.060247,19811980.355173,9104171.020651,9115915.451883,9107148.420357,9103081.656881
30,9.800000,32768,36318908.027767,21400795.686389,14709145.843234,14714029.407861,14712382.582769,14704122.849514
30,12.400000,4096,42071264.880731,29359241.646873,27379056.871760,27388236.256424,27378658.222002,27376879.697021
30,18.900000,512,108942961.452229,103032480.460217,96547345.303406,87039870.787192,78383349.779202,61435647.562142
30,56.300000,64,141619093.557782,141619093.557782,141619093.557782,141619093.557782,141619093.557782,141619093.557782
30,60.000000,18,142257765.277311,142257765.277311,142257765.277311,142257765.277311,142257765.277311,142257765.277311
30,60.000000,24,141378407.457926,141378407.457926,141378407.457926,141378407.457926,141378407.457926,141378407.457926
30,60.000000,12,141675875.436441,141675875.436441,141675875.436441,141675875.436441,141675875.436441,141675875.436441
