arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
30,60.000000,12,17751638.338059,17751638.338059,17751638.338059,17751638.338059,17751638.338059,17751638.338059
30,60.000000,18,17601989.171072,17601989.171072,17601989.171072,17601989.171072,17601989.171072,17601989.171072
30,60.000000,24,18198325.702333,18198325.702333,18198325.702333,18198325.702333,18198325.702333,18198325.702333
30,56.300000,64,17869227.370268,17869227.370268,17869227.370268,17869227.370268,17869227.370268,17869227.370268
30,9.800000,32768,3404683.058201,2677652.405338,1705417.290884,1713465.176885,1775652.263757,1704873.833800
30,18.900000,512,13478461.735824,13490984.931116,12646027.701166,11636218.965343,11215405.065701,11072307.273834
30,12.400000,4096,4993234.665672,3921273.150054,3492038.230722,3489916.947830,3525017.677261,3486887.162393
30,8.500000,262144,7031920.772468,1455283.022789,1455424.504253,1455311.913342,1455945.921103,1455318.017723
