arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
22,8.500000,262144,39687695.533289,25800744.697277,18150740.530714,18146615.926722,18139476.239294,18146262.975145
22,9.800000,32768,46444111.341962,34918411.140983,29257266.097841,29258777.511997,29258537.313408,29260680.559202
22,12.400000,4096,67860496.902941,49210733.645084,47106982.145321,47100271.407465,47101074.953056,47098710.882579
22,18.900000,512,140230253.224331,141098368.582638,133927951.971107,126909675.184631,127126373.827795,89892796.032589
22,60.000000,18,177846386.997404,177846386.997404,177846386.997404,177846386.997404,177846386.997404,177846386.997404
22,60.000000,24,177947206.373417,177947206.373417,177947206.373417,177947206.373417,177947206.373417,177947206.373417
22,60.000000,12,176244002.776880,176244002.776880,176244002.776880,176244002.776880,176244002.776880,176244002.776880
22,56.300000,64,177663375.139189,177663375.139189,177663375.139189,177663375.139189,177663375.139189,177663375.139189
