arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
38,60.000000,18,12854341.914781,12854341.914781,12854341.914781,12854341.914781,12854341.914781,12854341.914781
38,60.000000,24,12829637.802013,12829637.802013,12829637.802013,12829637.802013,12829637.802013,12829637.802013
38,8.500000,262144,9238444.262070,3669240.030549,689779.703821,690064.951344,690126.885131,690123.845289
38,56.300000,64,13168401.798007,13168401.798007,13168401.798007,13168401.798007,13168401.798007,13168401.798007
38,60.000000,12,12740791.934888,12740791.934888,12740791.934888,12740791.934888,12740791.934888,12740791.934888
38,9.800000,32768,3845809.299337,1263785.208793,1040892.855105,1040896.126627,1286048.585553,1040959.694220
38,18.900000,512,10097521.204445,9974858.399979,9814434.106795,9945954.058845,9791333.722556,4456839.958124
38,12.400000,4096,3812030.565798,1836068.811249,1832723.944124,1833413.389334,1833444.792125,1831543.179452
