arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32,8.500000,262144,6813193.226222,2610360.219451,2612058.085764,2611016.180866,2612796.575178,2611794.173382
32,60.000000,24,16435107.488598,16435107.488598,16435107.488598,16435107.488598,16435107.488598,16435107.488598
32,56.300000,64,16551967.871471,16551967.871471,16551967.871471,16551967.871471,16551967.871471,16551967.871471
32,60.000000,12,16306381.886005,16306381.886005,16306381.886005,16306381.886005,16306381.886005,16306381.886005
32,60.000000,18,16262496.255053,16262496.255053,16262496.255053,16262496.255053,16262496.255053,16262496.255053
32,9.800000,32768,3412105.038615,1409703.015760,1409566.413713,1409704.839414,1436781.532301,1409677.395609
32,18.900000,512,11626903.428551,10700389.848778,10302328.014260,8837421.678987,8719977.392419,6522606.908838
32,12.400000,4096,4669859.061062,3175133.370662,3175572.728520,3174522.060487,3199541.922810,3175654.746964
