arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
40,60.000000,18,12184232.142604,12184232.142604,12184232.142604,12184232.142604,12184232.142604,12184232.142604
40,56.300000,64,12040117.564223,12040117.564223,12040117.564223,12040117.564223,12040117.564223,12040117.564223
40,60.000000,24,12281140.884026,12281140.884026,12281140.884026,12281140.884026,12281140.884026,12281140.884026
40,18.900000,512,9161681.500724,9273157.910196,9265012.388708,10018936.661068,9748000.873399,8951740.119498
40,12.400000,4096,5039365.408235,3308599.454204,1676421.497689,1638063.867628,1675478.131082,1637424.471212
40,60.000000,12,12080338.020466,12080338.020466,12080338.020466,12080338.020466,12080338.020466,12080338.020466
40,9.800000,32768,2088617.574840,1072385.774642,1075905.979625,1073205.379560,1073948.870688,1071843.780203
40,8.500000,262144,1995870.971045,905810.384947,905982.432942,906176.049585,1445816.605853,905661.467712
