arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
20,12.400000,4096,9551225.884265,8566742.699195,6617354.900663,6617501.969053,6666986.817897,6619371.733220
20,9.800000,32768,5702035.321209,3985875.298497,3739019.450311,3749268.695757,3783560.946429,3739178.738924
20,60.000000,18,23329795.253753,23329795.253753,23329795.253753,23329795.253753,23329795.253753,23329795.253753
20,8.500000,262144,7700950.114158,2903346.739754,2906013.078723,2903215.695134,2949626.485098,2903182.982020
20,60.000000,12,23188167.934295,23188167.934295,23188167.934295,23188167.934295,23188167.934295,23188167.934295
20,60.000000,24,23203150.804844,23203150.804844,23203150.804844,23203150.804844,23203150.804844,23203150.804844
20,18.900000,512,18256710.905994,17472829.725418,16668865.330783,15370875.107540,12796487.345913,12567807.995339
20,56.300000,64,23263817.114485,23263817.114485,23263817.114485,23263817.114485,23263817.114485,23263817.114485
