arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
26,60.000000,18,19682734.693248,19682734.693248,19682734.693248,19682734.693248,19682734.693248,19682734.693248
26,18.900000,512,15452894.679782,14754675.519580,14070364.198524,14252794.450884,11937382.843162,9662781.686773
26,56.300000,64,19936114.363319,19936114.363319,19936114.363319,19936114.363319,19936114.363319,19936114.363319
26,60.000000,24,19912868.948956,19912868.948956,19912868.948956,19912868.948956,19912868.948956,19912868.948956
26,9.800000,32768,6600140.288237,2718659.096885,2724286.109878,2718724.062700,2795506.929407,2719899.648990
26,12.400000,4096,5521436.413811,4742524.257248,4614193.876456,4614561.443169,4644367.762570,4612884.615912
26,8.500000,262144,4129460.245502,1902454.606804,1440873.503162,1443853.594594,1443090.096272,1440863.905390
26,60.000000,12,19733056.400724,19733056.400724,19733056.400724,19733056.400724,19733056.400724,19733056.400724
