arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
26,8.500000,262144,41187030.727111,25228050.021525,12393176.848698,12394945.059870,12486240.411960,12397865.842989
26,9.800000,32768,46953184.639197,25271839.665322,20407223.812118,20415306.083828,20427373.663731,20402580.728771
26,12.400000,4096,56993103.335936,42031315.713379,34411533.997594,34413141.225645,34414087.029835,34413387.469271
26,18.900000,512,123301350.208056,121145395.476984,117894068.605594,119135621.640874,120307693.505413,74293386.974814
26,60.000000,24,159555110.231972,159555110.231972,159555110.231972,159555110.231972,159555110.231972,159555110.231972
26,60.000000,18,158489880.649763,158489880.649763,158489880.649763,158489880.649763,158489880.649763,158489880.649763
26,60.000000,12,158904638.797331,158904638.797331,158904638.797331,158904638.797331,158904638.797331,158904638.797331
26,56.300000,64,158459521.016894,158459521.016894,158459521.016894,158459521.016894,158459521.016894,158459521.016894
