arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
20,8.500000,262144,6056617.143093,3285738.609606,3078533.649214,3077728.614864,3079188.278089,3080364.434348
20,56.300000,64,23263403.719210,23263403.719210,23263403.719210,23263403.719210,23263403.719210,23263403.719210
20,60.000000,18,23408263.960448,23408263.960448,23408263.960448,23408263.960448,23408263.960448,23408263.960448
20,60.000000,24,23208154.568760,23208154.568760,23208154.568760,23208154.568760,23208154.568760,23208154.568760
20,60.000000,12,23270642.600568,23270642.600568,23270642.600568,23270642.600568,23270642.600568,23270642.600568
20,9.800000,32768,9178420.230345,4362224.019243,4364310.484584,4366058.507051,4397881.329518,4362310.090266
20,18.900000,512,18494871.909080,17623227.097442,16857535.521145,16443117.439869,15437605.712408,12954830.895559
20,12.400000,4096,9126867.417233,6991147.141830,6266987.457828,6271042.389591,6291312.061689,6269122.253111
