arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
30,8.500000,262144,29679425.504919,14377141.247460,8032153.138565,8033982.086230,8034861.573554,8031203.779066
30,9.800000,32768,37836210.934354,18760322.355400,14129380.684640,14128845.348001,14134700.992297,14140947.845790
30,12.400000,4096,47455585.009968,34128323.244285,27513101.577758,27509033.803735,27515019.253189,27510976.138483
30,18.900000,512,106881557.004976,103905174.964659,99698749.308113,97238667.971224,96149433.566867,60377144.740931
30,60.000000,24,139745622.034660,139745622.034660,139745622.034660,139745622.034660,139745622.034660,139745622.034660
30,60.000000,12,140999360.314776,140999360.314776,140999360.314776,140999360.314776,140999360.314776,140999360.314776
30,60.000000,18,141109504.292500,141109504.292500,141109504.292500,141109504.292500,141109504.292500,141109504.292500
30,56.300000,64,139819278.224053,139819278.224053,139819278.224053,139819278.224053,139819278.224053,139819278.224053
