arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
32,8.500000,262144,36930587.596712,16030611.489451,7214692.948757,7213405.167943,7217485.429141,7212516.151458
32,9.800000,32768,33730185.338078,19540089.029932,17487099.776614,12862069.263438,12876638.851215,12865105.389201
32,12.400000,4096,48262816.213782,28929215.265143,23538846.181380,23531969.801748,23544899.654383,23525332.112533
32,18.900000,512,101480861.412159,95691304.955020,93591476.860445,90245304.640185,86119869.740764,55518626.294558
32,60.000000,24,130819341.810472,130819341.810472,130819341.810472,130819341.810472,130819341.810472,130819341.810472
32,56.300000,64,132316192.410738,132316192.410738,132316192.410738,132316192.410738,132316192.410738,132316192.410738
32,60.000000,18,132098028.376519,132098028.376519,132098028.376519,132098028.376519,132098028.376519,132098028.376519
32,60.000000,12,131853517.680402,131853517.680402,131853517.680402,131853517.680402,131853517.680402,131853517.680402
