arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
36,60.000000,12,13902453.521907,13902453.521907,13902453.521907,13902453.521907,13902453.521907,13902453.521907
36,60.000000,18,14136684.882217,14136684.882217,14136684.882217,14136684.882217,14136684.882217,14136684.882217
36,18.900000,512,10375631.503045,10797970.164113,10850313.222318,9688329.752571,10320581.463631,5718322.309663
36,8.500000,262144,1425099.008548,656157.708118,419013.091083,439444.837922,439648.829511,419005.536804
36,60.000000,24,13959737.762251,13959737.762251,13959737.762251,13959737.762251,13959737.762251,13959737.762251
36,9.800000,32768,5478272.846149,2862686.739288,1511488.498253,1511240.170907,1513246.378802,1512580.060930
36,12.400000,4096,3687336.261073,2120166.315207,2118313.619803,2118263.599557,2131333.753002,2118253.948398
36,56.300000,64,14175926.812127,14175926.812127,14175926.812127,14175926.812127,14175926.812127,14175926.812127
