arrival_rate,bp_parameter,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,Rdynamic_sqrt_2_status,Rdynamic_sqrt_6_status,Rdynamic_sqrt_8_status,Rdynamic_sqrt_10_status,Dynamic_status,RMLF/FCFS_ratio,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint,run_timestamp
20.0,,18919092.48461662,14017203.49884302,19695237.388029244,18766365.922351774,14381250.114149986,11007885.018676791,7010871.988424121,16234692.888100715,23019844.32197946,11659034.540700572,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.5064775581287693,1.7186855106605028,2.698536289901534,1.1653495766762207,0.8218601403204355,1.622698038896092,1.3155387977017217,1.2733784441843639,1.9993523661517825,0.8634104504136931,0.6089182577772398,1.2022610834465157,0.9746860243429899,1.7891935966457542,2.809242191349192,1.2131573737662107,0.8555764805596072,1.6892682939805228,1.3695080213263744,1.7048112230924806,2.6767520435885195,1.1559421574341366,0.8152255792813314,1.609598621295802,1.3049189586020196,2.051278377054286,1.3497052023378415,0.960592254456178,1.0081383131340809,0.711705232218357,0.7469322274137136,1.0494966084281205,100,100,100,100,100,20250510103251
22.0,,11266532.783792537,9988304.868476532,11108210.721735567,11184077.80891849,5914480.8333848715,9503968.37995566,6002196.182266371,12486483.889199514,11086335.472602388,10170843.003742216,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.9174215437443126,1.185455625836699,1.8770683999099813,0.9022982677723868,1.0162540013005623,1.1077285117514033,1.9049064662104371,1.0509615004130655,1.6641083638664147,0.7999293441699915,0.9009563974643007,0.9820528017983837,1.6887881032763787,1.1687971042878607,1.8506910444805245,0.8896187926325586,1.001973172216125,1.0921622443339711,1.878137918553083,1.1767797789085939,1.8633309324280516,0.8956947294500117,1.0088164692975106,1.0996215166042251,1.8909652637284504,0.985386124308856,1.1279724570032037,1.0142527060408728,1.007372532298398,0.8991821562164192,0.8930825624721231,0.9932165093556106,100,100,100,100,100,20250510103251
24.0,,20822189.688482095,18772530.87466144,22174941.330138825,22919597.529378716,11430330.772530295,17490305.741685163,10944244.16997446,23826250.462717336,22169471.45313866,18701269.025644384,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.8435595347942649,1.1904988967034438,1.9025699139286187,0.8739180225215918,0.9392280610972427,1.1134105209614047,1.821661166492451,1.0733106185742831,1.7152880165232323,0.7878927867410854,0.8467739483253988,1.0038105354732523,1.6423436248910779,1.2678418352223901,2.0261738486222547,0.930693705450531,1.0002467301492382,1.1857452721380093,1.940008716408303,1.3104172029854093,2.0942147464380088,0.9619473095543369,1.0338359927897087,1.225563757087815,2.005156104883663,1.0444148170496246,1.1091839362260536,0.938996382379684,0.908488452373209,0.8465650751980552,0.8190602322138729,0.9675100665146769,100,100,100,100,100,20250510103251
26.0,,17394137.936032098,14470986.398476781,18675611.290527653,18688860.25143826,11127706.138842227,13425683.199378384,8477264.849462414,19099687.11546404,18180613.35125809,13997133.023526674,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.7698933337998786,1.2955868001441786,2.051857320127865,0.9107027686306418,0.9567409855745285,1.242692907668711,1.5631377859014757,1.0778584734627727,1.7070348344011523,0.7576556783885933,0.7959569965484907,1.0338536023165348,1.3004464907609794,1.3910361963100948,2.2030232182390725,0.9777967135077813,1.0272266908550314,1.3342454672065553,1.6782983893993035,1.3920230333085444,2.2045860997988536,0.9784903877460299,1.0279554319956425,1.3351920153952694,1.6794890176155144,1.3126528823206332,1.2020008489444098,0.9313825215913804,0.9307222431979755,0.7748601196158181,0.7743108035367283,0.9992910771051655,100,100,100,100,100,20250510103251
28.0,,22697614.539785806,21728461.247294433,24372558.071271304,24583674.143393457,13264936.257632224,17285632.849862397,10452196.825659474,24374868.23810621,23301322.81188334,17753296.831852894,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.7619008146095022,1.3130913248551668,2.17156401839512,0.9311892198991137,0.9740912446485805,1.278501382293222,1.7110986512827242,1.2570243413140296,2.0788415688798025,0.8914288698933542,0.9324990440548392,1.2239113361924594,1.6380373659762266,1.4099893410304225,2.3318120083079794,0.999905223412396,1.0459731521697835,1.3728468747022895,1.8373671458276406,1.4222027250560951,2.352010257120504,1.0085664424212482,1.0550334134187496,1.3847385292001386,1.8532824934796646,1.26910509617152,1.04460294180344,0.9312774832010839,0.9232799949833982,0.8915133644878438,0.8838573567382594,0.9914123466292817,100,100,100,100,100,20250510103251
30.0,,18408425.87329824,16637012.198216,18129354.339581925,18161076.859284833,8461853.20192025,13578351.137352943,8461853.20192025,17422306.181704964,18111777.29795268,14371120.284637798,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.7934682526304185,1.3557187973036102,2.1754603198647797,1.0566009850423126,1.0163787667253996,1.2809318625616246,2.1754603198647797,1.2252601239961256,1.9661192177666895,0.9549259452050272,0.918574247271504,1.157669817571589,1.9661192177666895,1.3351661152516185,2.142480365349263,1.0405829257334156,1.0009704758036766,1.2615129496175426,2.142480365349263,1.3375023723849049,2.1462292509592977,1.042403724849908,1.002721961545857,1.2637203293537498,2.1462292509592977,1.0,1.1064742667720222,1.015393352046025,1.0136197327906218,0.917683657486484,0.9160807108037948,0.9982532687929961,100,100,100,100,100,20250510103251
32.0,,14955922.26265776,13554604.784342442,14779641.4070747,14783192.559127985,7218210.821457489,10711583.56542659,7067652.048336349,17342386.021204263,14644728.16248574,12913933.78003124,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.8818145094090486,1.3962382099067476,2.116109021832537,0.8623912675205931,1.0212495648071627,1.158122886287681,2.071970829419178,1.2654155850580462,1.917837025880901,0.7815882294264145,0.9255620612381333,1.0496108323942213,1.877834427341583,1.3797811795800614,2.091167095662791,0.8522265269037296,1.0092124103016509,1.144472448041231,2.047549146547429,1.3801127040490246,2.0916695471175313,0.8524312941167845,1.0094548970186377,1.1447474341232238,2.048041117777021,1.021302516322458,1.1033831307227817,1.0119272755493702,1.011684194928728,0.9171132377984584,0.9168929329796937,0.999759784495867,100,100,100,100,100,20250510103251
34.0,,11768605.816344433,8525402.877113082,11123192.32070852,11118436.940703671,7942099.033021623,8161383.390993527,4973258.247197807,9850463.887302566,11304852.467842204,8450098.198677812,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.747475318471866,1.441986640320273,2.3663773790503395,1.19472605056848,1.0410225033737877,1.3927182311545052,1.4818004368131117,1.0446026695083663,1.7142489799150764,0.8654823747034377,0.7541365888112607,1.008911692700453,1.0734445442780556,1.3629052561093369,2.236600588150818,1.12920492354137,0.9839307812596021,1.3163388234291724,1.4005355856758475,1.3623225877335199,2.235644398110309,1.1287221665809613,0.9835101318067785,1.3157760631046127,1.3999368296058115,1.596960913400509,1.3804163845368422,1.0580241244623918,1.058476643714239,0.7664528879214806,0.7667807015123045,1.0004277022058237,100,100,100,100,100,20250510103251
36.0,,11176409.910836082,9056755.009705022,11125388.510675346,10957020.918567328,7225144.093902903,7860678.763863653,4790185.963005716,9150748.009103572,10838024.156979214,8350537.064266166,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.7704851865354797,1.421812320103346,2.3331891490540753,1.2213657178317325,1.0312220889117472,1.3384061198485622,1.546877095540218,1.15215941037304,1.890689647468748,0.9897283807503997,0.8356463206324252,1.084571559889354,1.2535051055033994,1.4153216083348805,2.322537913265993,1.2157900643321524,1.0265144596038829,1.332296165510527,1.5398154508868205,1.3939026447611467,2.287389467379276,1.1973907387316092,1.0109795623136237,1.3121336788570037,1.5165124426810603,1.5083222550652948,1.2340413204132918,1.0045860331180145,1.0200226862665733,0.8140619090303793,0.8265709335607645,1.0153661833229422,100,100,100,100,100,20250510103251
38.0,,5959614.178009093,6309154.754116038,10965803.620186849,5943321.996076353,3573804.479182934,5684394.173745079,3573804.479182934,8671651.504400704,14435554.039353218,5791331.140460715,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.4011852350573303,1.0484167698178273,1.6675826035596715,0.6872525002860986,0.4128427742892584,1.029057747427475,1.6675826035596715,1.1099080326372484,1.76538889882372,0.7275609208827474,0.43705664063301297,1.0894135736838784,1.76538889882372,1.9291068291561124,3.0683837585580287,1.2645576929171916,0.7596385694856344,1.8934858591619907,3.0683837585580287,1.0455506452256957,1.6630238253647143,0.6853737137683895,0.4117141593508691,1.026244545844351,1.6630238253647143,1.0,0.9445978756696517,0.5434726340564856,1.0027412584987816,0.5753481434321487,1.0615535820339532,1.8450630181952492,100,100,100,100,100,20250510103251
