arrival_rate,bp_parameter,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,Rdynamic_sqrt_2_status,Rdynamic_sqrt_6_status,Rdynamic_sqrt_8_status,Rdynamic_sqrt_10_status,Dynamic_status,RMLF/FCFS_ratio,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint,run_timestamp
20.0,,2931217.614586812,2864635.1485597603,2916759.3268435774,2906975.1635173974,1779556.7663334035,2702907.679303531,1779556.7663334035,3439256.497261436,5347359.164474928,2993028.824570856,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.5597209262573912,1.084468269867845,1.6471616247602423,0.8522823514096264,0.5481617232783421,0.9793482744046387,1.6471616247602423,1.0598346256864764,1.6097464282985763,0.8329227991110209,0.5357102563057492,0.9571024258246144,1.6097464282985763,1.0791191090903816,1.6390369680947379,0.8480784521788632,0.5454579049451193,0.9745176200438984,1.6390369680947379,1.0754992431951835,1.633538878058341,0.845233603783877,0.5436281861951274,0.9712486360482021,1.633538878058341,1.0,1.0232429131718666,1.0049569697472711,1.0083394077024317,0.9821294208938987,0.9854350269348685,1.0033657540143348,100,100,100,100,100,20250510103251
22.0,,39864952.2434572,39877620.78126358,39764532.398201175,39763147.13034871,27281240.82407956,44654068.64306149,27281240.82407956,49158937.04511739,39761734.86184158,46046490.97078028,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,1.158060409858274,0.8927507269743842,1.4612587638708403,0.8109400780344314,1.0025958973363276,0.8657544017578733,1.4612587638708403,0.8930344309725047,1.4617231319649484,0.8111977837247468,1.0029145086305884,0.866029526692245,1.4617231319649484,0.8905018872088811,1.4575778519246583,0.8088973193563123,1.0000703575024912,0.8635735657562821,1.4575778519246583,0.8904708649998292,1.4575270746208913,0.808869139986787,1.0000355182818867,0.8635434816429597,1.4575270746208913,1.0,0.9996823146025718,1.0025253621556622,1.0025602881174056,1.002843951034805,1.0028788880955426,1.0000348379832191,100,100,100,100,100,20250510103251
24.0,,39365474.343476705,39109318.12495494,38946172.984679416,38804632.96978361,16708957.442113318,26688854.942064635,16708957.442113318,38733104.82399459,38719819.63509408,27729533.20243383,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.7161586356487286,1.4749780171884517,2.3559503625438545,1.0163263317607931,1.0166750443175472,1.4196226837320718,2.3559503625438545,1.465380145002559,2.3406198896876518,1.0097129652443273,1.010059408683501,1.4103850158401623,2.3406198896876518,1.4592672885076037,2.3308559567288945,1.0055009316101309,1.0058459298550084,1.404501572397948,2.3308559567288945,1.4539639506460484,2.3223850503072248,1.0018466927997136,1.002190437235732,1.3993972666794736,2.3223850503072248,1.0,1.0065497490317612,1.0107661761519477,1.0144529488045875,1.0041889902851224,1.0078517726326282,1.0036475029929035,100,100,100,100,100,20250510103251
26.0,,6131425.121391274,6695209.938771749,6342536.418590988,6265722.060851886,3761708.2082351893,5702704.492611378,3769752.758258955,11274295.90380916,33128911.844456285,6018626.433493443,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.18167292852091022,1.075178475289288,1.6264793779799627,0.5438410676554707,0.1850777698397991,1.0187415997892992,1.629957663374385,1.1740411847477448,1.7760342303891314,0.5938472784371119,0.2020956791519885,1.112414935991565,1.7798323442829755,1.1121979802405328,1.682480742190706,0.5625660770929459,0.19145018853531506,1.0538179248499289,1.6860787885423463,1.0987281681823025,1.6621042446682057,0.5557528482763109,0.1891315383454219,1.041055152714474,1.665658715137679,0.9978660271536001,0.9157928097047988,0.9667150043347149,0.9785664065280366,1.0556044927305452,1.0685456318918605,1.0122594582065867,100,100,100,100,100,20250510103251
28.0,,1191740.1668665027,1188099.6413605215,1210990.6931165904,1755316.3652176778,1017281.4230290456,1224025.7595786129,1070760.962745187,2081341.2260785112,1189775.933144136,1988078.4213013328,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,1.670968764721589,0.9736234368766676,1.1129843245416349,0.572582790334615,1.0016509274289789,0.5994432383036619,1.1714950650705789,0.9706492139262989,1.1095843822271076,0.5708336655585492,0.9985910861558741,0.5976120602842364,1.1679163842615445,0.9893506600167385,1.130962684717125,0.5818318870271155,1.017830886792601,0.6091262196407295,1.1904185662908877,1.4340518175221808,1.639316734817682,0.843358284179523,1.4753335618237193,0.882921089233846,1.7254973161616063,0.9500546419071609,1.0030641584083069,0.9841034895152293,0.6789318384317088,0.9810972521207767,0.6768578387937405,0.6898988222937321,100,100,100,100,100,20250510103251
30.0,,34782449.64028069,34825183.96973166,34699042.91590673,34698291.82502475,24614917.284772377,39970846.44685952,24614917.284772377,45431215.72007819,34696919.340972,42387138.518538855,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,1.2216398263486703,0.8701954732563216,1.413063844086053,0.765606842981943,1.0024650689724977,0.8205897084812152,1.413063844086053,0.8712646107214936,1.4147999591806752,0.7665474810162469,1.0036967151895875,0.8215978994312195,1.4147999591806752,0.8681087842870289,1.4096753815773628,0.7637709527674292,1.0000612035585597,0.818621971868434,1.4096753815773628,0.8680899933193925,1.4096448679309714,0.763754420282659,1.0000395563663522,0.8186042520857774,1.4096448679309714,1.0,0.998772890058869,1.0024037182978245,1.0024254166654754,1.003635289138396,1.003657014165043,1.000021646335957,100,100,100,100,100,20250510103251
32.0,,377566.7806348964,390502.80026652815,377558.01729270694,377610.276842408,364299.3081547095,389649.05331079656,364299.3081547095,376846.9594357901,9003936.016921878,377165.78809324687,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.04188899025763916,0.9689919106097175,1.036419153655248,1.0019101154489451,0.041933525507656035,1.0010631731570268,1.036419153655248,1.0021910664185565,1.0719284706977554,1.036237099673521,0.04337023269963518,1.035361139833775,1.0719284706977554,0.9689694202633018,1.0363950983194476,1.0018868610694946,0.041932552228617505,1.0010399384351454,1.0363950983194476,0.969103539797937,1.0365385505537266,1.0020255368592088,0.041938356306923136,1.0011784969983843,1.0365385505537266,1.0,0.966873426713451,1.0000232105843025,0.9998848119074637,1.0342855465410117,1.03414240611227,0.9998616045354007,100,100,100,100,100,20250510103251
34.0,,97326.41727711957,98025.87399763391,97462.0377788193,97495.06973688464,67681.3757395637,94831.47652019344,67681.3757395637,94219.6396299625,204552.14932872253,92354.35672993452,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.45149541098938933,1.0263092050074203,1.4380088497554968,1.032973779769893,0.4758024669822099,1.0538367730904619,1.4380088497554968,1.0336849914675774,1.4483434021027457,1.0403974625950596,0.47922192125247665,1.0614103921949696,1.4483434021027457,1.0277393261726313,1.440012658044229,1.0344131877556628,0.47646547884566276,1.055305252829824,1.440012658044229,1.0280876488949744,1.4405007089696777,1.03476377239168,0.47662696313303765,1.0556629182311643,1.4405007089696777,1.0,0.9928645704242206,0.9986084786980598,0.9982701437085976,1.0057851880759376,1.0054444215710783,0.9996611935541511,100,100,100,100,100,20250510103251
36.0,,83742.14811550992,85754.09271865687,83679.3251765333,83673.08974216263,75944.23165718382,90485.96960855312,75943.51097361775,82138.21228880015,362423.88353970274,82666.29106231875,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,0.22809283498354996,0.9254710810723772,1.1026899736647855,1.0195272794721937,0.23106133982567997,1.0130144589694985,1.1026795095317614,0.9477059602680219,1.12918262033536,1.0440219031934028,0.23661269748869268,1.0373526091065384,1.129171904796605,0.924776797314924,1.1018627411840745,1.0187624352270361,0.23088799876889574,1.0122545006095758,1.1018522849011902,0.9247078868042929,1.101780634967352,1.0186865212985865,0.23087079395802684,1.0121790716252759,1.1017701794636263,1.000009489731997,0.9765382089721621,1.0007507581931867,1.000825335523764,1.02479426713524,1.0248706362213564,1.0000745213830382,100,100,100,100,100,20250510103251
38.0,,86462.69546457594,68331.42161553497,74598.43273822848,88839.9520711262,52733.51965306317,72157.36193902878,52748.82621442869,111058.12922069235,72850.14369237717,97383.50198057164,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,1.3367647206269213,1.1982518919917668,1.6391397054618306,0.7785354937211225,1.1868568966683197,0.887857734689245,1.639615486192064,0.9469778242901031,1.2954112256026633,0.6152761809966042,0.937972365628772,0.7016734891005186,1.295787234857284,1.033829823230821,1.4142197673741437,0.6717061890173575,1.0239984296150983,0.7660274196455898,1.4146302622888784,1.231197339866635,1.6842071842505812,0.7999410101225939,1.2194890437865007,0.912269021593104,1.6846960463782676,0.9997098217635536,1.2653431381986477,1.1590417156346977,0.9732411313701858,0.9159900430524469,0.7691519414691728,0.839694653127505,100,100,100,100,100,20250510103251
