arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
26,13.000000,262144,281397647.684896
26,15.300000,32768,291315154.371780
26,19.700000,4096,307812624.747254
26,32.300000,512,298664307.754629
26,90.000000,18,297966003.519974
26,90.000000,27,298108970.321748
26,90.000000,36,299174528.793656
