arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,13.000000,262144,276910522.569312
24,15.300000,32768,320688842.735371
24,19.700000,4096,306713270.893555
24,32.300000,512,302567930.701979
24,90.000000,18,305924730.142428
24,90.000000,27,305928025.162782
24,90.000000,36,306600407.179200
