arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
32,13.000000,262144,232120503.587193
32,15.300000,32768,294443563.758320
32,19.700000,4096,268965930.533278
32,32.300000,512,266922406.143058
32,90.000000,18,269569708.266561
32,90.000000,27,268756495.253743
32,90.000000,36,270154858.245310
