arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
26,13.000000,262144,288277717.515461
26,15.300000,32768,303546832.076239
26,19.700000,4096,293790405.358489
26,32.300000,512,298544084.584658
26,90.000000,18,296973217.625785
26,90.000000,27,297837992.815131
26,90.000000,36,297800549.696235
