arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
22,13.000000,262144,341587644.978739
22,15.300000,32768,326620628.897598
22,19.700000,4096,308892216.649198
22,32.300000,512,316107613.192620
22,90.000000,18,316505518.212349
22,90.000000,27,318240707.644147
22,90.000000,36,316078824.112911
