arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
40,13.000000,262144,217140689.573629
40,15.300000,32768,241602780.005583
40,19.700000,4096,242270461.193308
40,32.300000,512,232387488.698787
40,90.000000,18,231812763.087787
40,90.000000,27,233633764.975907
40,90.000000,36,236460003.424201
