arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
22,13.000000,262144,319314967.662641
22,15.300000,32768,325088840.870596
22,19.700000,4096,312955864.446123
22,32.300000,512,318622998.601040
22,90.000000,18,316596869.717080
22,90.000000,27,314465486.723325
22,90.000000,36,314937481.956438
