arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
32,13.000000,262144,264613530.233576
32,15.300000,32768,284254061.268238
32,19.700000,4096,277764388.242647
32,32.300000,512,269796683.936188
32,90.000000,18,269836396.111066
32,90.000000,27,271324703.193812
32,90.000000,36,268664533.703339
