arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,13.000000,262144,296347637.912353
20,15.300000,32768,339966523.101476
20,19.700000,4096,332807197.443762
20,32.300000,512,328197948.876205
20,90.000000,18,325667467.678511
20,90.000000,27,324340841.379310
20,90.000000,36,326191909.782041
