arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,13.000000,262144,286431067.597765
20,15.300000,32768,344805445.592951
20,19.700000,4096,327443390.892941
20,32.300000,512,320543303.728357
20,90.000000,18,325096713.847813
20,90.000000,27,325812672.071388
20,90.000000,36,323294215.045718
