arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
38,13.000000,262144,253393396.070349
38,15.300000,32768,229572715.364914
38,19.700000,4096,241099175.433325
38,32.300000,512,240239615.404258
38,90.000000,18,242558190.211637
38,90.000000,27,243797726.248371
38,90.000000,36,241894820.408528
