arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
26,13.000000,262144,283002817.966911
26,15.300000,32768,280878492.432453
26,19.700000,4096,295455022.167269
26,32.300000,512,300366955.514310
26,90.000000,18,298701615.850028
26,90.000000,27,298698660.619234
26,90.000000,36,298559143.151567
