arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
22,13.000000,262144,326327911.780912
22,15.300000,32768,312408343.333278
22,19.700000,4096,313341316.877107
22,32.300000,512,317204578.176816
22,90.000000,18,315055157.669318
22,90.000000,27,317319470.996650
22,90.000000,36,315143355.151298
