arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
32,13.000000,262144,241121620.540245
32,15.300000,32768,269393703.398315
32,19.700000,4096,273941846.069768
32,32.300000,512,268599987.829522
32,90.000000,18,268695738.437378
32,90.000000,27,267152788.375719
32,90.000000,36,272243674.660257
