arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,13.000000,262144,248022424.550268
30,15.300000,32768,280990981.979314
30,19.700000,4096,270937264.461130
30,32.300000,512,280606157.933819
30,90.000000,18,279769592.012294
30,90.000000,27,279674465.990184
30,90.000000,36,280152110.347150
