arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,13.000000,262144,298056015.288859
30,15.300000,32768,270188600.948306
30,19.700000,4096,281386536.129297
30,32.300000,512,276730101.703450
30,90.000000,18,280295278.964915
30,90.000000,27,279430999.245063
30,90.000000,36,280507738.248842
