arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,13.000000,262144,226941330.158046
30,15.300000,32768,301123913.939092
30,19.700000,4096,275632382.177710
30,32.300000,512,281527754.726473
30,90.000000,18,277963572.197231
30,90.000000,27,281327953.623113
30,90.000000,36,279970361.210137
