arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
36,13.000000,262144,226290116.206104
36,15.300000,32768,236511650.471403
36,19.700000,4096,250399852.863562
36,32.300000,512,253223174.256084
36,90.000000,18,252774023.313535
36,90.000000,27,251083363.955875
36,90.000000,36,254084645.423079
