arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
22,13.000000,262144,407410910.439081
22,15.300000,32768,322900596.963349
22,19.700000,4096,313661496.609855
22,32.300000,512,315291636.510058
22,90.000000,18,316191507.268709
22,90.000000,27,316297031.518811
22,90.000000,36,317264026.382031
