arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,13.000000,262144,413967995.435722
20,15.300000,32768,343711427.226504
20,19.700000,4096,323322732.064604
20,32.300000,512,324084513.903156
20,90.000000,18,326319508.581590
20,90.000000,27,325598113.415623
20,90.000000,36,323235456.860568
