arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,13.000000,262144,332975586.410168
24,15.300000,32768,326522107.125472
24,19.700000,4096,302708392.631855
24,32.300000,512,308953638.320953
24,90.000000,18,306613693.515092
24,90.000000,27,305757694.158076
24,90.000000,36,307573017.572050
