arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
36,13.000000,262144,267781338.873864
36,15.300000,32768,244327010.497332
36,19.700000,4096,245374898.057828
36,32.300000,512,250651696.034603
36,90.000000,18,252997233.593165
36,90.000000,27,251493157.881938
36,90.000000,36,253455891.082291
