arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
28,13.000000,262144,238743256.270246
28,15.300000,32768,291202071.354199
28,19.700000,4096,283529215.917580
28,32.300000,512,290725134.179555
28,90.000000,18,285849419.374515
28,90.000000,27,288672912.594560
28,90.000000,36,287691576.620557
