arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
40,13.000000,262144,198368748.065904
40,15.300000,32768,242193641.311682
40,19.700000,4096,230894036.565744
40,32.300000,512,233459329.104512
40,90.000000,18,233039455.930327
40,90.000000,27,238329243.078146
40,90.000000,36,236237516.754967
