arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
22,13.000000,262144,313234021.210509
22,15.300000,32768,308601830.975717
22,19.700000,4096,308996612.253736
22,32.300000,512,318398149.299955
22,90.000000,18,317290741.064454
22,90.000000,27,318206101.975830
22,90.000000,36,314433785.672825
