arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,13.000000,262144,338003264.188057
30,15.300000,32768,278424564.824626
30,19.700000,4096,283244217.089703
30,32.300000,512,277273771.466427
30,90.000000,18,279093424.869045
30,90.000000,27,279311786.927468
30,90.000000,36,279438242.092370
