arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
34,13.000000,262144,299349345.139270
34,15.300000,32768,253272166.796804
34,19.700000,4096,253562088.956003
34,32.300000,512,259272142.719793
34,90.000000,18,262097231.422931
34,90.000000,27,262542288.966729
34,90.000000,36,261581166.631178
