arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
32,13.000000,262144,270776317.718711
32,15.300000,32768,256892865.747086
32,19.700000,4096,259616409.239509
32,32.300000,512,267731810.317615
32,90.000000,18,271056809.327774
32,90.000000,27,272054404.951650
32,90.000000,36,271531601.390755
