arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
26,13.000000,262144,299569502.434820
26,15.300000,32768,324305927.357247
26,19.700000,4096,293938642.089382
26,32.300000,512,296100824.727936
26,90.000000,18,298392222.942519
26,90.000000,27,296504703.834059
26,90.000000,36,296197398.128717
